traceid,prb_id,vantageCC,vantageASN,destination,destination_ip,destCC,hostCC,destASN,hostCo,remote,interCC,hopCC,hopCCdb,finalASN,rtt
10206444,19549,KE,36914,Judiciary.go.ke,41.215.70.82,KE,KE,15808,ACCESSKENYA GROUP LTD is an ISP serving,0,0,KE,KE,15808,6.155
10206444,19549,KE,36914,Judiciary.go.ke,41.215.70.82,KE,KE,15808,ACCESSKENYA GROUP LTD is an ISP serving,0,0,KE,KE,15808,5.676
10206444,19549,KE,36914,Judiciary.go.ke,41.215.70.82,KE,KE,15808,ACCESSKENYA GROUP LTD is an ISP serving,0,0,KE,KE,15808,5.71
10206445,13299,KE,33771,Knbs.or.ke,104.24.113.50,US,US,13335,Cloudflare Inc,1,1,US,US,13335,60.549
10206445,13299,KE,33771,Knbs.or.ke,104.24.113.50,US,US,13335,Cloudflare Inc,1,1,US,US,13335,48.717
10206445,13299,KE,33771,Knbs.or.ke,104.24.113.50,US,US,13335,Cloudflare Inc,1,1,US,US,13335,49.264
10206445,19549,KE,36914,Knbs.or.ke,104.24.113.50,US,US,13335,Cloudflare Inc,1,1,US,US,13335,189.262
10206445,19549,KE,36914,Knbs.or.ke,104.24.113.50,US,US,13335,Cloudflare Inc,1,1,US,US,13335,190.934
10206445,19549,KE,36914,Knbs.or.ke,104.24.113.50,US,US,13335,Cloudflare Inc,1,1,US,US,13335,190.627
10206446,13299,KE,33771,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,49.418
10206446,13299,KE,33771,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,61.027
10206446,13299,KE,33771,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,59.488
10206446,19549,KE,36914,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,5.103
10206446,19549,KE,36914,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,4.739
10206446,19549,KE,36914,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,4.833
10206447,13299,KE,33771,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,299.733
10206447,13299,KE,33771,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,286.94
10206447,13299,KE,33771,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,292.282
10206447,19549,KE,36914,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,272.393
10206447,19549,KE,36914,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,272.424
10206447,19549,KE,36914,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,272.422
10206448,13299,KE,33771,Kebs.org,64.50.166.106,US,US,15244,Lunar Pages,1,1,US,US,15244,359.647
10206448,13299,KE,33771,Kebs.org,64.50.166.106,US,US,15244,Lunar Pages,1,1,US,US,15244,369.814
10206448,13299,KE,33771,Kebs.org,64.50.166.106,US,US,15244,Lunar Pages,1,1,US,US,15244,339.85
10206448,19549,KE,36914,Kebs.org,64.50.166.106,US,US,15244,Lunar Pages,1,1,US,US,15244,327.143
10206448,19549,KE,36914,Kebs.org,64.50.166.106,US,US,15244,Lunar Pages,1,1,US,US,15244,684.62
10206448,19549,KE,36914,Kebs.org,64.50.166.106,US,US,15244,Lunar Pages,1,1,US,US,15244,327.005
10206449,13299,KE,33771,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,51.98
10206449,13299,KE,33771,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,69.476
10206449,13299,KE,33771,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,60.094
10206449,19549,KE,36914,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,4.774
10206449,19549,KE,36914,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,4.745
10206449,19549,KE,36914,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,4.728
10206451,12195,NG,30988,Cac.gov.ng,75.119.202.239,US,US,26347,New Dream Network,1,1,US,US,26347,226.324
10206451,12195,NG,30988,Cac.gov.ng,75.119.202.239,US,US,26347,New Dream Network,1,1,US,US,26347,227.054
10206451,12195,NG,30988,Cac.gov.ng,75.119.202.239,US,US,26347,New Dream Network,1,1,US,US,26347,226.671
10206452,12195,NG,30988,Immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,206.084
10206452,12195,NG,30988,Immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,205.75
10206452,12195,NG,30988,Immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,205.959
10206459,12195,NG,30988,Enugustate.gov.ng,77.79.239.196,PL,PL,15694,ATM S.A.,1,1,PL,PL,15694,122.867
10206459,12195,NG,30988,Enugustate.gov.ng,77.79.239.196,PL,PL,15694,ATM S.A.,1,1,PL,PL,15694,123.006
10206459,12195,NG,30988,Enugustate.gov.ng,77.79.239.196,PL,PL,15694,ATM S.A.,1,1,PL,PL,15694,122.738
10206460,12195,NG,30988,Rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,179.18
10206460,12195,NG,30988,Rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,178.999
10206460,12195,NG,30988,Rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,179.182
10206461,33031,GH,327814,Ghana.gov.gh,197.253.124.27,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,202.908
10206461,33031,GH,327814,Ghana.gov.gh,197.253.124.27,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,201.856
10206461,33031,GH,327814,Ghana.gov.gh,197.253.124.27,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,201.348
10206461,4274,GH,29614,Ghana.gov.gh,197.253.124.27,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,202.661
10206462,33031,GH,327814,Energycom.gov.gh,192.230.66.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,202.72
10206462,33031,GH,327814,Energycom.gov.gh,192.230.66.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,204.12
10206462,33031,GH,327814,Energycom.gov.gh,192.230.66.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,203.048
10206462,4274,GH,29614,Energycom.gov.gh,192.230.66.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,241.261
10206462,4274,GH,29614,Energycom.gov.gh,192.230.66.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,239.843
10206462,4274,GH,29614,Energycom.gov.gh,192.230.66.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,240.373
10206463,33031,GH,327814,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,124.823
10206463,33031,GH,327814,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,117.196
10206463,33031,GH,327814,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,117.005
10206463,4274,GH,29614,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,130.972
10206463,4274,GH,29614,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,130.4
10206463,4274,GH,29614,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,131.24
10206464,33031,GH,327814,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,172.025
10206464,33031,GH,327814,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,172.438
10206464,33031,GH,327814,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,171.801
10206464,4274,GH,29614,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,214.935
10206464,4274,GH,29614,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,214.31
10206464,4274,GH,29614,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,214.069
10206465,33031,GH,327814,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,208.528
10206465,33031,GH,327814,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,207.371
10206465,33031,GH,327814,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,204.101
10206465,4274,GH,29614,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,194.523
10206465,4274,GH,29614,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,193.878
10206465,4274,GH,29614,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,194.294
10206466,33031,GH,327814,Ghanaculture.gov.gh,217.160.233.140,DE,DE,8560,1&1 Internet SE,1,1,DE,DE,8560,113.466
10206466,33031,GH,327814,Ghanaculture.gov.gh,217.160.233.140,DE,DE,8560,1&1 Internet SE,1,1,DE,DE,8560,113.094
10206466,33031,GH,327814,Ghanaculture.gov.gh,217.160.233.140,DE,DE,8560,1&1 Internet SE,1,1,DE,DE,8560,113.887
10206466,4274,GH,29614,Ghanaculture.gov.gh,217.160.233.140,DE,DE,8560,1&1 Internet SE,1,1,DE,DE,8560,135.205
10206467,33031,GH,327814,Epa.gov.gh,64.92.125.35,US,US,13345,Rockynet.com,1,1,US,US,13345,207.117
10206467,33031,GH,327814,Epa.gov.gh,64.92.125.35,US,US,13345,Rockynet.com,1,1,US,US,13345,207.221
10206467,33031,GH,327814,Epa.gov.gh,64.92.125.35,US,US,13345,Rockynet.com,1,1,US,US,13345,207.187
10206467,4274,GH,29614,Epa.gov.gh,64.92.125.35,US,US,13345,Rockynet.com,1,1,US,US,13345,214.012
10206467,4274,GH,29614,Epa.gov.gh,64.92.125.35,US,US,13345,Rockynet.com,1,1,US,US,13345,213.713
10206468,33031,GH,327814,Ilgs-edu.org,216.55.141.205,US,US,18501,Codero,1,1,US,US,18501,220.091
10206468,33031,GH,327814,Ilgs-edu.org,216.55.141.205,US,US,18501,Codero,1,1,US,US,18501,220.2
10206468,33031,GH,327814,Ilgs-edu.org,216.55.141.205,US,US,18501,Codero,1,1,US,US,18501,220.199
10206468,4274,GH,29614,Ilgs-edu.org,216.55.141.205,US,US,18501,Codero,1,1,US,US,18501,233.704
10206468,4274,GH,29614,Ilgs-edu.org,216.55.141.205,US,US,18501,Codero,1,1,US,US,18501,233.01
10206468,4274,GH,29614,Ilgs-edu.org,216.55.141.205,US,US,18501,Codero,1,1,US,US,18501,233.55
10206469,33031,GH,327814,Commonfund.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,206.488
10206469,33031,GH,327814,Commonfund.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,209.411
10206469,33031,GH,327814,Commonfund.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,202.147
10206469,4274,GH,29614,Commonfund.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,193.785
10206469,4274,GH,29614,Commonfund.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,192.973
10206469,4274,GH,29614,Commonfund.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,194.386
10206633,12205,ZA,3741,pmg.org.za,52.19.135.212,IE,IE,16509,Amazon.com,1,1,IE,IE,16509,212.087
10206633,12205,ZA,3741,pmg.org.za,52.19.135.212,IE,IE,16509,Amazon.com,1,1,IE,IE,16509,211.935
10206633,12205,ZA,3741,pmg.org.za,52.19.135.212,IE,IE,16509,Amazon.com,1,1,IE,IE,16509,211.828
10206633,16430,ZA,327750,pmg.org.za,52.19.135.212,IE,IE,16509,Amazon.com,1,1,IE,IE,16509,182.304
10206633,16430,ZA,327750,pmg.org.za,52.19.135.212,IE,IE,16509,Amazon.com,1,1,IE,IE,16509,181.376
10206633,16430,ZA,327750,pmg.org.za,52.19.135.212,IE,IE,16509,Amazon.com,1,1,IE,IE,16509,181.672
10206642,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.589
10206642,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.269
10206642,13758,ZM,30844,www.zamstats.gov.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,1.85
10206643,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,324.962
10206643,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,320.497
10206643,13758,ZM,30844,www.zda.org.zm,192.185.106.11,US,US,20013,CyrusOne LLC,1,1,US,US,20013,328.126
10206645,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.364
10206645,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.259
10206645,13758,ZM,30844,www.zambiapolice.gov.zm,41.72.99.155,ZM,ZM,37154,ZAMTEL,0,1,ZM,ZM,37154,1.205
10206646,13758,ZM,30844,www.moe.gov.zm,196.46.192.48,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,2.581
10206646,13758,ZM,30844,www.moe.gov.zm,196.46.192.48,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.354
10206646,13758,ZM,30844,www.moe.gov.zm,196.46.192.48,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.683
10206647,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.601
10206647,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,1.722
10206647,13758,ZM,30844,www.moh.gov.zm,196.46.192.55,ZM,ZM,7420,ZAMNET-AS,0,1,ZM,ZM,7420,2.104
10206648,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,2.556
10206648,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,1.354
10206648,13758,ZM,30844,www.exams-council.org.zm,41.63.0.22,ZM,ZM,37532,ZAMREN,0,1,ZM,ZM,37532,1.822
10206649,13218,KE,36914,Nhif.or.ke,194.201.253.5,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,2.047
10206649,13218,KE,36914,Nhif.or.ke,194.201.253.5,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,2.265
10206649,13218,KE,36914,Nhif.or.ke,194.201.253.5,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,2.086
10206649,13705,KE,37100,Nhif.or.ke,194.201.253.5,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,151.441
10206649,13705,KE,37100,Nhif.or.ke,194.201.253.5,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,151.366
10206649,13705,KE,37100,Nhif.or.ke,194.201.253.5,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,151.369
10206650,13218,KE,36914,Treasury.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,0.717
10206650,13218,KE,36914,Treasury.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,0.569
10206650,13218,KE,36914,Treasury.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,0.559
10206650,13705,KE,37100,Treasury.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,308.424
10206650,13705,KE,37100,Treasury.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,308.416
10206650,13705,KE,37100,Treasury.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,308.941
10206651,13218,KE,36914,Publicservice.go.ke,194.201.253.232,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,2.684
10206651,13218,KE,36914,Publicservice.go.ke,194.201.253.232,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,2.661
10206651,13218,KE,36914,Publicservice.go.ke,194.201.253.232,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,2.207
10206651,13705,KE,37100,Publicservice.go.ke,194.201.253.232,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,137.502
10206651,13705,KE,37100,Publicservice.go.ke,194.201.253.232,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,137.536
10206651,13705,KE,37100,Publicservice.go.ke,194.201.253.232,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,137.525
10206652,13218,KE,36914,www.Revenue.go.ke,212.49.91.86,KE,KE,12455,JAMBONET,0,0,KE,KE,12455,4.277
10206652,13218,KE,36914,www.Revenue.go.ke,212.49.91.86,KE,KE,12455,JAMBONET,0,0,KE,KE,12455,2.559
10206652,13218,KE,36914,www.Revenue.go.ke,212.49.91.86,KE,KE,12455,JAMBONET,0,0,KE,KE,12455,2.154
10206652,13705,KE,37100,www.Revenue.go.ke,212.49.91.86,KE,KE,12455,JAMBONET,0,1,KE,KE,12455,302.543
10206652,13705,KE,37100,www.Revenue.go.ke,212.49.91.86,KE,KE,12455,JAMBONET,0,1,KE,KE,12455,308.299
10206652,13705,KE,37100,www.Revenue.go.ke,212.49.91.86,KE,KE,12455,JAMBONET,0,1,KE,KE,12455,300.217
10206653,13218,KE,36914,Judiciary.go.ke,41.215.70.82,KE,KE,15808,ACCESSKENYA GROUP LTD is an ISP serving,0,0,KE,KE,15808,1.84
10206653,13218,KE,36914,Judiciary.go.ke,41.215.70.82,KE,KE,15808,ACCESSKENYA GROUP LTD is an ISP serving,0,0,KE,KE,15808,1.747
10206653,13218,KE,36914,Judiciary.go.ke,41.215.70.82,KE,KE,15808,ACCESSKENYA GROUP LTD is an ISP serving,0,0,KE,KE,15808,1.923
10206653,13705,KE,37100,Judiciary.go.ke,41.215.70.82,KE,KE,15808,ACCESSKENYA GROUP LTD is an ISP serving,0,1,KE,KE,15808,8.022
10206653,13705,KE,37100,Judiciary.go.ke,41.215.70.82,KE,KE,15808,ACCESSKENYA GROUP LTD is an ISP serving,0,1,KE,KE,15808,7.802
10206653,13705,KE,37100,Judiciary.go.ke,41.215.70.82,KE,KE,15808,ACCESSKENYA GROUP LTD is an ISP serving,0,1,KE,KE,15808,7.927
10206654,13218,KE,36914,Knbs.or.ke,104.24.113.50,US,US,13335,Cloudflare Inc,1,1,US,US,13335,147.225
10206654,13218,KE,36914,Knbs.or.ke,104.24.113.50,US,US,13335,Cloudflare Inc,1,1,US,US,13335,147.431
10206654,13218,KE,36914,Knbs.or.ke,104.24.113.50,US,US,13335,Cloudflare Inc,1,1,US,US,13335,147.328
10206654,13705,KE,37100,Knbs.or.ke,104.24.112.50,US,US,13335,Cloudflare Inc,1,1,US,US,13335,0.535
10206654,13705,KE,37100,Knbs.or.ke,104.24.112.50,US,US,13335,Cloudflare Inc,1,1,US,US,13335,0.492
10206654,13705,KE,37100,Knbs.or.ke,104.24.112.50,US,US,13335,Cloudflare Inc,1,1,US,US,13335,0.505
10206655,13218,KE,36914,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,0.912
10206655,13218,KE,36914,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,0.667
10206655,13218,KE,36914,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,0.68
10206655,13705,KE,37100,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,308.39
10206655,13705,KE,37100,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,308.724
10206655,13705,KE,37100,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,308.299
10206656,13218,KE,36914,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,230.561
10206656,13218,KE,36914,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,230.543
10206656,13218,KE,36914,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,230.517
10206656,13705,KE,37100,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,214.449
10206656,13705,KE,37100,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,214.481
10206656,13705,KE,37100,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,214.47
10206657,13218,KE,36914,Kebs.org,64.50.166.106,US,US,15244,Lunar Pages,1,1,US,US,15244,279.804
10206657,13218,KE,36914,Kebs.org,64.50.166.106,US,US,15244,Lunar Pages,1,1,US,US,15244,279.893
10206657,13218,KE,36914,Kebs.org,64.50.166.106,US,US,15244,Lunar Pages,1,1,US,US,15244,279.726
10206657,13705,KE,37100,Kebs.org,64.50.166.106,US,US,15244,Lunar Pages,1,1,US,US,15244,279.404
10206657,13705,KE,37100,Kebs.org,64.50.166.106,US,US,15244,Lunar Pages,1,1,US,US,15244,288.083
10206657,13705,KE,37100,Kebs.org,64.50.166.106,US,US,15244,Lunar Pages,1,1,US,US,15244,286.912
10206658,13218,KE,36914,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,0.979
10206658,13218,KE,36914,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,0.725
10206658,13218,KE,36914,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,1.032
10206658,13705,KE,37100,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,307.806
10206658,13705,KE,37100,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,307.411
10206658,13705,KE,37100,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,307.659
10206659,12195,NG,30988,Cac.gov.ng,75.119.202.239,US,US,26347,New Dream Network,1,1,US,US,26347,226.88
10206659,12195,NG,30988,Cac.gov.ng,75.119.202.239,US,US,26347,New Dream Network,1,1,US,US,26347,226.668
10206659,12195,NG,30988,Cac.gov.ng,75.119.202.239,US,US,26347,New Dream Network,1,1,US,US,26347,226.483
10206660,12195,NG,30988,Immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,206.555
10206660,12195,NG,30988,Immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,207.108
10206660,12195,NG,30988,Immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,205.924
10206667,12195,NG,30988,Enugustate.gov.ng,77.79.239.196,PL,PL,15694,ATM S.A.,1,1,PL,PL,15694,122.717
10206667,12195,NG,30988,Enugustate.gov.ng,77.79.239.196,PL,PL,15694,ATM S.A.,1,1,PL,PL,15694,122.399
10206667,12195,NG,30988,Enugustate.gov.ng,77.79.239.196,PL,PL,15694,ATM S.A.,1,1,PL,PL,15694,123.963
10206668,12195,NG,30988,Rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,179.233
10206668,12195,NG,30988,Rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,178.844
10206668,12195,NG,30988,Rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,178.732
10206669,33031,GH,327814,Ghana.gov.gh,197.253.124.27,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,204.46
10206669,33031,GH,327814,Ghana.gov.gh,197.253.124.27,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,201.858
10206669,33031,GH,327814,Ghana.gov.gh,197.253.124.27,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,204.766
10206670,33031,GH,327814,Energycom.gov.gh,192.230.74.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,174.087
10206670,33031,GH,327814,Energycom.gov.gh,192.230.74.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,173.538
10206670,33031,GH,327814,Energycom.gov.gh,192.230.74.188,US,US,19551,Incapsula Inc,1,1,US,US,19551,172.776
10206671,33031,GH,327814,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,117.331
10206671,33031,GH,327814,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,120.771
10206671,33031,GH,327814,Mofep.gov.gh,176.9.206.203,DE,DE,24940,Hetzner Online GmbH,1,1,DE,DE,24940,117.587
10206672,33031,GH,327814,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,176.633
10206672,33031,GH,327814,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,171.769
10206672,33031,GH,327814,Ndpc.gov.gh,149.56.24.55,CA,CA,16276,OVH SAS,1,1,CA,CA,16276,171.853
10206673,33031,GH,327814,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,202.394
10206673,33031,GH,327814,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,208.339
10206673,33031,GH,327814,Nab.gov.gh,197.253.124.35,GH,GH,37313,GGoC1-AS,0,1,GH,GH,37313,201.794
10206674,33031,GH,327814,Ghanaculture.gov.gh,217.160.233.140,DE,DE,8560,1&1 Internet SE,1,1,DE,DE,8560,113.563
10206674,33031,GH,327814,Ghanaculture.gov.gh,217.160.233.140,DE,DE,8560,1&1 Internet SE,1,1,DE,DE,8560,115.488
10206674,33031,GH,327814,Ghanaculture.gov.gh,217.160.233.140,DE,DE,8560,1&1 Internet SE,1,1,DE,DE,8560,113.797
10206675,33031,GH,327814,Epa.gov.gh,64.92.125.35,US,US,13345,Rockynet.com,1,1,US,US,13345,207.342
10206675,33031,GH,327814,Epa.gov.gh,64.92.125.35,US,US,13345,Rockynet.com,1,1,US,US,13345,207.499
10206675,33031,GH,327814,Epa.gov.gh,64.92.125.35,US,US,13345,Rockynet.com,1,1,US,US,13345,207.975
